Unnamed: 0,Bug ID,Product,Component,Status,Resolution,Summary,Average_Cos_Similarity_Trigram,Average_Cos_Similarity_Bigram,Average_Cos_Similarity_Score,Changed,Bug Id,Description,Duplicate_Bug_Ids
14022,520769.0,z_Archived,LSP4E,CLOSED,DUPLICATE,Multiline proposals should respect indentation,0.015285270624610025,0.01799941778598863,0.03154335332412344,2022-02-04 09:12:11,520769.0,when inserting a multi line proposal  the current indentation should be added to subsequent lines  e g      class foo       cursor         where the text to insert is e g       function foo           i expect      class foo      function foo               vscode and monaco do it like that  too ,510759.0
14073,520865.0,EclipseLink,JPA,CLOSED,DUPLICATE,android: duplicated java.persistence file,0.008841163201243785,0.009792790379931004,0.01564014677067674,2017-11-02 22:28:24,520865.0,eclipselink jar contains some  javax persistence classes  it causes duplicate files when android builds apk  for android  the eclipselink jar should not contains any javax persistence classes ,525457.0
14377,521395.0,EPP,cpp-package,CLOSED,DUPLICATE,Ctrl+Click Indexing doesn't work in C++ modules,0.0038586500535385893,0.004260166320425955,0.008605089552477845,2017-08-24 15:50:20,521395.0,open declaration still works,517610.0
14402,521440.0,z_Archived,WindowBuilder,CLOSED,DUPLICATE,Internal Error,0.008938989908929672,0.012400997053793716,0.022774268999699636,2021-06-04 16:45:34,521440.0,created attachment   bug  everytime i am getting this error,444704.0
14513,521636.0,Orion,Client,CLOSED,DUPLICATE,Search for word in quotes has false matches,0.01289294643079894,0.014865797504450494,0.0254590603486683,2017-08-30 16:41:34,521636.0,  search for  banner    in orion client   js files   get   matches   expand all by clicking       note that only a few of the files contain valid matches the invalid matches are matching the string banner   ,512082.0
14588,521771.0,Platform,Releng,CLOSED,DUPLICATE,Mac Test jobs failing continuously,0.011149884496801219,0.013929006793627822,0.025065768343084372,2017-09-02 04:49:15,521771.0,the mac test jobs are continuously failing for all the builds            and      multiple re runs of the job for     failed with the same error   error log            exec  cvstest properties  users hudsonbuild cvstest properties              exec        exec  result                 exec        move  warning   users hudsonbuild workspace   unit   workarea     eclipse testing results chkpii does not exist               exec        java  java result                 exec        java  java result                 exec        java  java result                 exec        java  java result                 exec        java  java result                 exec        java  java result           fatal  command execution failed        hudson util    failed to join the process         at hudson proc remoteproc join          at hudson launcher procstarter join          at hudson tasks commandinterpreter perform          at hudson tasks commandinterpreter perform          at hudson tasks buildstepmonitor   perform          at hudson model abstractbuild abstractrunner perform          at hudson model build runnerimpl build          at hudson model build runnerimpl dorun          at hudson model abstractbuild abstractrunner run          at hudson model run run          at hudson model freestylebuild run          at hudson model resourcecontroller execute          at hudson model executor run         caused by  java util concurrent executionexception  hudson remoting requestabortedexception  hudson remoting channel orderlyshutdown         at hudson remoting request   get          at hudson remoting request   get          at hudson remoting futureadapter get          at hudson proc remoteproc join                more        caused by  hudson remoting requestabortedexception  hudson remoting channel orderlyshutdown         at hudson remoting request abort          at hudson remoting channel terminate          at hudson remoting channel closecommand execute          at hudson remoting channel readerthread run         caused by  hudson remoting channel orderlyshutdown               more        caused by  command close created at         at hudson remoting command  init           at hudson remoting command  init           at hudson remoting channel closecommand  init           at hudson remoting channel closecommand  init           at hudson remoting channel close          at hudson remoting channel closecommand execute                more        fatal  unable to delete script file  var folders  h   t   sh        hudson util    remote file operation failed   var folders  h   t   sh at hudson remoting channel   mac           at hudson filepath act          at hudson filepath act          at hudson filepath delete          at hudson tasks commandinterpreter perform          at hudson tasks commandinterpreter perform          at hudson tasks buildstepmonitor   perform          at hudson model abstractbuild abstractrunner perform          at hudson model build runnerimpl build          at hudson model build runnerimpl dorun          at hudson model abstractbuild abstractrunner run          at hudson model run run          at hudson model freestylebuild run          at hudson model resourcecontroller execute          at hudson model executor run         caused by  hudson remoting channelclosedexception  channel is already closed         at hudson remoting channel send          at hudson remoting request call          at hudson remoting channel call          at hudson filepath act                more        caused by  hudson remoting channel orderlyshutdown         at hudson remoting channel closecommand execute          at hudson remoting channel readerthread run         caused by  command close created at         at hudson remoting command  init           at hudson remoting command  init           at hudson remoting channel closecommand  init           at hudson remoting channel closecommand  init           at hudson remoting channel close          at hudson remoting channel closecommand execute                more        terminating xvnc         fatal  remote file operation failed   users hudsonbuild workspace   unit    xauthority   at hudson remoting channel   mac          hudson util    remote file operation failed   users hudsonbuild workspace   unit    xauthority   at hudson remoting channel   mac           at hudson filepath act          at hudson filepath act          at hudson filepath delete          at hudson plugins xvnc xvnc   teardown          at hudson model build runnerimpl dorun          at hudson model abstractbuild abstractrunner run          at hudson model run run          at hudson model freestylebuild run          at hudson model resourcecontroller execute          at hudson model executor run         caused by  hudson remoting channelclosedexception  channel is already closed         at hudson remoting channel send          at hudson remoting request call          at hudson remoting channel call          at hudson filepath act                more        caused by  hudson remoting channel orderlyshutdown         at hudson remoting channel closecommand execute          at hudson remoting channel readerthread run         caused by  command close created at         at hudson remoting command  init           at hudson remoting command  init           at hudson remoting channel closecommand  init           at hudson remoting channel closecommand  init           at hudson remoting channel close          at hudson remoting channel closecommand execute                more,521639.0
14597,521782.0,Papyrus,Core,CLOSED,DUPLICATE,[Property View] Performance issues when selecting different elements,0.008702367124867494,0.010358495738615036,0.019700627630119774,2017-09-04 03:59:07,521782.0,the properties view is updated with a considerable delay when switching between different model elements ,521729.0
14610,521801.0,z_Archived,titan.core,CLOSED,DUPLICATE,XER: infinite recursion in generated code,0.013251796625737128,0.01575062597835331,0.023926951271838814,2021-04-23 10:42:41,521801.0,type union audio    value val   audio audio   with     variant  untagged       during decoding if in the decodable xml there is an audio tag  the generated code will be stuck in an infinite loop and it will crash without any error warning or log ,521803.0
14872,522288.0,Babel,translations,RESOLVED,DUPLICATE,RAP translations are missing in R0.15.0 language packs,0.007838511198475303,0.009287353604331599,0.016084446132451174,2018-05-15 08:54:04,522288.0,rap translations are missing in       language packs  please add updated rap language packs for at least german and french ,476469.0
15095,522668.0,JDT,Core,CLOSED,DUPLICATE,[1.8][inference] Type inference failed due to recursive bounded type variable,0.01413191411260469,0.01633906807897904,0.023795218880482586,2017-09-22 17:32:29,522668.0,code to reproduce bug   import java util function function   public class inferencebug    interface noop t       interface bar v       public static void main      bar string      foo      bar string        foo      bar string      identity          public static  n extends noop n   a  bar string  bar      throw new abstractmethoderror        public static  n extends noop n   r  bar r  foo      throw new abstractmethoderror         public static  t  t identity      return t        jdt inference the type of foo   to bar object  then reject code  javac accept the code above ,511252.0
15181,525211.0,JSDT,General,CLOSED,DUPLICATE,Mark Occurrences for JS works only partially,0.010859910022632245,0.013263648306565097,0.02344439158567244,2017-11-01 10:23:25,525211.0,created attachment   mark occurence bug javascript  the mark occurrences feature for javascript files works only partially depending on the surrounding function styles   example see attachment,525306.0
15285,525420.0,Platform,IDE,CLOSED,DUPLICATE,Tool Bar is grey and can't click for setting,0.012079321582262095,0.014292849783921887,0.02903136250877982,2017-10-29 13:10:28,525420.0,created attachment   tool bar is grey  i wan t set my eclipse  but the all tool bar can t click ,520176.0
15330,525496.0,Papyrus,Core,CLOSED,DUPLICATE,[Hyperlink] Hyperlinks should be in the right-click > navigation menu,0.0012399257005196247,0.0013311242259924994,0.0017370279533072835,2017-12-20 04:51:26,525496.0,title ,510181.0
15390,525598.0,CDT,cdt-parser,CLOSED,DUPLICATE,Support for C++17 structured bindings,0.012709175423239336,0.014348360185886437,0.027174391751665007,2017-10-05 11:58:35,525598.0,currently eclipse cdt can t parse c    structured bindings and reports them as errors  e g  std  tuple int  int  foo   void bar    auto  x  y    foo      it would be nice to support c    syntax ,522200.0
15471,525738.0,z_Archived,m2e,CLOSED,DUPLICATE,"Having ""parameters=true"" is ignored by M2E",0.01172785467732365,0.013058319307392631,0.021805756949800532,2021-04-19 13:24:45,525738.0,setting the configuration parameter   parameters true  parameters   does not enable the option  store information about method parameters    on java projects ,518218.0
15567,525905.0,Platform,SWT,CLOSED,DUPLICATE,Accessibility warnings in console,0.008979807069830748,0.010975309360422599,0.019523905400418883,2017-10-12 14:57:06,525905.0,in     i get a lot of  eclipse     glib gobject warning     gsignal c    signal name  text changed  delete  is invalid for instance     of type  swtfixedaccessible      glib gobject warning     gsignal c    signal name  text changed  insert  is invalid for instance     of type  swtfixedaccessible      glib gobject warning     gsignal c    signal name  text changed  delete  is invalid for instance     of type  swtfixedaccessible      glib gobject warning     gsignal c    signal name  text changed  insert  is invalid for instance     of type  swtfixedaccessible   looks like text changed   signals work is too eager ,470031.0
15612,525993.0,JDT,Core,RESOLVED,DUPLICATE,[18.3] Implement Local Variable Type Inference,0.007635045868407416,0.008857900488746982,0.01472184856163995,2017-10-13 06:15:37,525993.0,see jep     extend type inference to declarations of local variables with initializers ,525750.0
15758,526250.0,JDT,Core,VERIFIED,DUPLICATE,12 compile warnings in official build,0.0017117942671808417,0.001933475038313489,0.003184903029104497,2017-11-16 04:04:01,526250.0,       testresults php,525432.0
15860,526459.0,elogbook,General,CLOSED,DUPLICATE,Additional Git repository needed,0.008636359483283954,0.01202932421491536,0.023150527435284635,2017-10-25 14:18:15,526459.0,an additional git repository with the name  portalfe  needed  please provide on  thanks ,526458.0
15861,526461.0,Papyrus,Diagram,CLOSED,DUPLICATE,[Sequence Diagram] At message creation a minimum space should be add below it,0.011631374587310327,0.013827467693999177,0.025394495608105687,2017-10-26 03:05:00,526461.0,a minimum space below created message should be add if there is a element just below it ,526462.0
16005,526709.0,EGit,Core,CLOSED,DUPLICATE,EGit stash unexpected problem,0.013410594108974778,0.01598906541434402,0.02919954672655757,2017-11-01 06:47:48,526709.0,use egit with oxygen  and neon  but not mars  has this problem     create a stash      apply the stash  then appear unexpected problem  detail as the attachment ,526708.0
16007,526714.0,Platform,IDE,CLOSED,DUPLICATE,Mark Occurrences for JS works only partially,0.009892111060157274,0.012345273479123385,0.02257613128539718,2017-11-01 10:21:14,526714.0,created attachment   mark occurrences example  the  mark occurrences  feature doesn t work in a js project depending on the surrounding function style ,525306.0
16054,526807.0,JDT,UI,CLOSED,DUPLICATE,"Spellchecker missing word ""opinionated"".",0.007886111681607973,0.009778363754367187,0.023961922073380507,2017-11-06 04:53:15,526807.0,i will try to upload a patch to add it ,516700.0
16244,527168.0,JDT,UI,CLOSED,DUPLICATE,Incorrect sorting of initializers,0.010306114798458249,0.011913427522320405,0.01696179771698285,2017-11-13 09:50:56,527168.0,option  do not sort fields  enum constants  and initializers  checked   my preferences    types   static fields   fields   static initializers   initializers   constructors   static methods   methods    file before sorting   public class example     private static int n        private int i        static           public example       private static void x       private void y          file after sorting   public class example     private static int n        static      private int i             public example       private static void x       private void y          obviously this is wrong ,513940.0
16343,527346.0,Platform,UI,CLOSED,DUPLICATE,Bread crumb doesn't look good in dark theme,0.007512877644915846,0.009668733871600405,0.012202500154594053,2017-11-16 08:58:30,527346.0,created attachment   breadcrumb  bread crumb doesn t look good in dark theme,465666.0
16360,527377.0,Community,CI-Jenkins,CLOSED,DUPLICATE,unable to wipe workspace,0.010597093585747884,0.012306167977272358,0.01892717813532431,2017-11-17 06:00:19,527377.0,i am unable to wipeout workspace one th job     job   unit       can you please clear the worspace,527376.0
16390,527427.0,CDT,cdt-parser,CLOSED,DUPLICATE,[C++17] Add support for constexpr if,0.009065970282587838,0.010005951672474273,0.0153167468564838,2018-05-07 04:05:47,527427.0,cdt is currently missing support for c    constexpr if statements   see    constexpr if,522216.0
16406,527465.0,Platform,User Assistance,CLOSED,DUPLICATE,[hidpi][win32] Fonts inside help window way too large,0.01480225215660113,0.01703189845219163,0.029607504081894043,2019-12-05 05:14:53,527465.0,created attachment   help on windows       scale factor  running latest     build  but same since      the fonts inside the help browser toolbar toc are too big  hard to use  see screenshot  windows is using    scale factor ,493667.0
16416,527520.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Migrate webtools from HIPP to JIPP,0.014851112546702802,0.017671961245716395,0.030142418480013894,2018-02-02 07:06:55,527520.0,as the new releng guy for wtp  i d love to be able to use jenkins instead of hudson to manage our builds    ,530650.0
16487,527636.0,Community,Website,CLOSED,DUPLICATE,Uploaded user image not used - but (non existing ) gravatar,0.01273459454060669,0.015261510632580036,0.025559905059274832,2017-11-22 14:51:13,527636.0,at     comment   and     my uploaded user image is not shown but a non existing gravator icon  but     edit shows up my uploaded picture  looks like a bug ,511390.0
16508,527671.0,Platform,SWT,CLOSED,DUPLICATE,Viewing Javadoc hover with embed tag causes segfault.,0.014625242719303063,0.017390420154923345,0.027227183589466786,2017-11-23 10:50:13,527671.0,created attachment   error log  viewing hover javadoc containing an embed tag causes eclipse to segfault in libwebkitjdk  a different plug in that uses the swt browser widget handles embed without crashing ,509658.0
16555,527742.0,JDT,Core,CLOSED,DUPLICATE,[1.8][inference] regression since the fix for Bug 502350,0.01357661374474633,0.016142793869926737,0.024463620628286532,2020-12-16 17:00:01,527742.0,from    cannot infer type arguments for hashmap         import java util stream    import java util     class test        public static void main             map integer  string  map   new hashmap             map put           map put           map put           map put        the following line has error         map string  arraylist integer   reversemap   new java util hashmap    stream                   collect   values  stream                   collect  getvalue                           item    new arraylist    map  collect                 system out println                    starting with the fix for bug     ecj fails to infer the diamond  complaining                error in  tmp test java           map string  arraylist integer   reversemap   new java util hashmap    stream                   collect   values  stream                   collect  getvalue                           item    new arraylist    map  collect                                                                                                                                                                                                                                                                                                                                                                                                     cannot infer type arguments for java util hashmap             ,515600.0
16619,527863.0,JDT,UI,CLOSED,DUPLICATE,[9] TestRunSessionSerializationTests3 / 4 have failures when run on JDK 9,0.01113105376018758,0.012338286876789246,0.023222591581849802,2017-11-28 08:36:19,527863.0,when running   and   on jdk      i see a total of   failures   all failures are simple differences in whitespace in xml ,526754.0
16642,527896.0,Platform,IDE,CLOSED,DUPLICATE,Increasing multiple command icons in tool bar,0.01168434799038134,0.01382978121205562,0.025960425176881182,2019-07-11 15:46:18,527896.0,created attachment   image showing multiple marketplace icons in toolbar  the set of marketplace icons keeps growing over time  not sure what causes it  i have   now ,509371.0
16826,528203.0,Platform,UI,CLOSED,DUPLICATE,Error message not shown on first editor opened,0.0036295485284551145,0.003966210960754996,0.0037475276378459324,2017-12-06 11:30:34,528203.0,if   getbounds  height         mergedlist isempty     mergedlist   null    form setmessage      return   ,528205.0
16942,528394.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Migrate Platform HIPP to JIPP,0.004430488083356773,0.004913577634336288,0.009943766211112912,2017-12-11 10:31:47,528394.0,please migrate   to jipp,527596.0
16971,528447.0,CDT,cdt-source-nav,CLOSED,DUPLICATE,[Call hierarchy] Implicit calls to destructors are missing,0.010019118490815488,0.012007476671656954,0.015636030099613122,2018-02-08 20:00:48,528447.0,only explicit destructors   are shown   destructors called when a variable is out of scope are not displayed ,156668.0
17019,528683.0,Platform,SWT,CLOSED,DUPLICATE,[GTK3] Editor panes are flashing drastically,0.009905199994380654,0.011501022221673917,0.018248754492390704,2018-12-14 13:40:27,528683.0,here is a video        it makes working almost impossible  this is on debian rodete ,517671.0
17081,528814.0,Platform,Releng,CLOSED,DUPLICATE,Building feature from same commit but different dependency resolution leads to comparator failure.,0.0084489408399591,0.009777248681326595,0.01697896253775652,2018-03-23 04:47:56,528814.0,provoked by bug     having to manually touch features when dependent feature changed points to serious problem ,532792.0
17116,528865.0,Community,Gerrit,CLOSED,DUPLICATE,"git push returned change URL but still failed, and URL results in ""not found""",0.01188023507274647,0.01435940308812963,0.022626308819604837,2017-12-17 05:41:19,528865.0,jgit   git push origin head refs for master counting objects     done  delta compression using up to   threads  compressing objects        done  writing objects          bytes       kib s  done  total      reused     remote  resolving deltas       remote  processing changes  new     refs     done remote             remote  reviewing commit    remote  authored by  david pursehouse  david pursehouse gmail com  remote  remote  the author is a committer on the project  remote  remote  this commit passes eclipse validation  remote  remote  new changes  remote       pushconnectiontest  increase maxcommandbytes yet again remote  to ssh   git eclipse org   jgit jgit     remote rejected      head    refs for master   error  failed to push some refs to  ssh   dpursehouse git eclipse org   jgit jgit ,528863.0
17298,529206.0,MPC,wizard,CLOSED,DUPLICATE,Should not open multiple wizards by 'marketplace' menu,0.013216917366598168,0.0165220789008836,0.03147722807625906,2019-02-12 11:10:15,529206.0,created attachment   multiple wizard  by clicking the help  eclipse marketplace menu  i can open multiple mpc wizards  is it expected result   thanks  yi,382671.0
17305,529215.0,z_Archived,PDT,CLOSED,DUPLICATE,code indentation,0.014481480901168372,0.017478872695225346,0.030858520800303667,2020-05-14 11:24:34,529215.0,eclipse php code is not indented correctly e g   list      a     b      c    next lines  d    e   becomes  list      a     b        c      next lines    d    e   same here   if                            same here    string    this     is     my     test    please do accept line splitting    thank you,454865.0
17331,529286.0,Platform,IDE,CLOSED,DUPLICATE,Hiding Quick Access on OSX prevents it from Working,0.01510428826956891,0.017401221254943287,0.030643971833968827,2019-08-22 17:04:18,529286.0,under osx       using right click on the quick access area  and selecting hide  does hide the toolbar entry area  however  subsequently using cmd   does not open a window and therefore quick access is no longer available as a keyboard only tool  this sequence does work correctly under windows ,431707.0
17453,529495.0,Community,Marketplace,CLOSED,DUPLICATE,"Eclipse Marketplace unable to search ""Darkest Dark w/DevStyle"" plugin for lowercase search string ""devstyle""",0.011695166844351028,0.013869560041808266,0.020878630743844405,2018-02-26 11:18:28,529495.0,in eclipse marketplace  provide search string under  find  as  devstyle     expected   darkest dark w devstyle  plugin should be returned  actual  search doesn t fetch any results   gif    ,510047.0
17481,529557.0,Platform,IDE,CLOSED,DUPLICATE,"New ""Open a Terminal"" icon appears on my Eclipse toolbar.",0.011886570682697157,0.015910164226762277,0.029185880768381165,2018-01-09 02:48:45,529557.0,created attachment   error,527896.0
17485,529561.0,Community,Bugzilla,CLOSED,DUPLICATE,Show all search results does not work,0.008212572602048501,0.010166785886513893,0.02130844753117823,2018-01-10 15:39:45,529561.0,since bugzilla was updated the  show all search results  functionality in bugzilla does no longer work      bug status unconfirmed bug status new bug status assigned bug status reopened limit   list id   order changeddate         product tmf product xtend query format advanced,528208.0
17588,529775.0,JDT,UI,CLOSED,DUPLICATE,"[9] Make ""Dependencies"" available in JUnit Launch Configurations",0.00957682280802974,0.011573552234554061,0.026385232503108206,2018-02-01 03:44:56,529775.0,just as for  java application  launch configurations  the  dependencies  tab should be shown for  junit  launch configurations ,522405.0
17845,530186.0,Platform,Releng,CLOSED,DUPLICATE,Java 9 test results shown in GTK3 Java 8 row too,0.008713809672101858,0.009609038223606536,0.013476192668544678,2018-01-23 09:06:31,530186.0,see        ,530187.0
17855,530196.0,Papyrus,Table,RESOLVED,DUPLICATE,[Table] [Tree Table] Synchronisation is not work very well between a model and a opened tree table,0.014960237870762642,0.017652267047205673,0.025111180032721246,2021-07-30 07:23:55,530196.0,i have a customized tree table with two depth levels  classes   represent the first depth level  properties   represent the second depth level   the synchronisation between model and opened tree table is not work very well    step    create a model  step    create a tree table and let it opened  step    create a father        o k   the table is synchronised   step    create a child     in      k o   the table is not synchronised     step    create a child     in      o k    step    create a father        o k    step    create a child     in      k o     is displayed as child of       step    remove   and   of      o k    step    create a child     in      k o     is displayed as child of       step    remove all children      o k    step    create a child     in      k o   the table is not synchronised   ,514620.0
17915,530289.0,CDT,cdt-parser,CLOSED,DUPLICATE,Nested designated initializers are not resolved (C++),0.009532931925038747,0.011229748536588547,0.01173785081918217,2018-01-25 17:12:59,530289.0,nested designated initializers in c   are red underlined with error in console  symbol     could not be resolved   eclipse photon  cdt          example   typedef struct taa     char a b    taa   typedef struct tbb     char c d    taa aa    tbb   tbb bb        c         d         aa            a           b           ,210019.0
17972,530386.0,Platform,SWT,CLOSED,DUPLICATE,[GTK3] Replace deprecated gdk_display_get_device_manager(),0.005524427866736084,0.006127078073596909,0.00895169969606648,2018-02-17 03:41:17,530386.0,gdk display get device manager  has been deprecated since     ,530387.0
18003,530435.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Cannot access RedDeer JIPP,0.00862081811039317,0.010546324365454529,0.020695478399373104,2018-01-29 03:09:09,530435.0,reddeer jipp is inaccessible   i cannot stop restart it via web ci control   output text is  your request to restart hudson has completed  output text  permission denied      can you please take a look  ,530422.0
18016,530458.0,WTP ServerTools,wst.server,CLOSED,DUPLICATE,"When installing WTP 3.10.M5 smoke test candidate, could not find org.eclipse.jetty.webapp [9.4.7,10.0.0)",0.014009697371900196,0.01749384437174113,0.022630455359153156,2018-01-29 16:57:52,530458.0,as reported by rob stryker  when installing wtp       smoke test candidate  could not find org eclipse jetty webapp               ,530464.0
18019,530462.0,CDT,terminal,CLOSED,DUPLICATE,Characters are not shown after 170 even after window resize.,0.012563463417370172,0.015137537813622462,0.026483616433789665,2021-05-24 20:42:58,530462.0,created attachment   console showing a line with more than   chars  cursor moves but characters are not visible   line characters are not shown fully  initially it only shows   characters  after window resize it shows only up to   chars ,562776.0
18212,530801.0,JDT,UI,CLOSED,DUPLICATE,[render][hovering] BindingLinkedLabelComposer should support modules,0.012307819056331286,0.014819355069089548,0.024544184557639324,2019-05-19 18:10:17,530801.0,when i enabled annotation based null analysis  javadoc hovers use bindinglinkedlabelcomposer  in that context  javadoc hover for a module does not show the module name  because the bindinglinkedlabelcomposer knows nothing about modules ,530689.0
18334,531004.0,CDT,cdt-parser,RESOLVED,DUPLICATE,CDT cannot deduce type of a C++14 std::string literal,0.013819938740715156,0.016967655713650283,0.025535487142900756,2018-02-20 15:41:20,531004.0,auto ss    folan s  ss   apparently  cdt is unable to deduce type of  ss  in the above code  so it doesn t provide any completion suggestions for the second line ,527844.0
18481,531269.0,Platform,UI,CLOSED,DUPLICATE,Popup dialog used dark colors in the light theme under Linux,0.006683121841669596,0.00814567647964995,0.01129380264582937,2018-02-20 08:06:39,531269.0,to test select windows    apperance    toogle full screen,531392.0
18483,531271.0,Platform,Text,CLOSED,DUPLICATE,[Dark Theme] Remove white background from Block selection icon to improve dark theme,0.007558885265227845,0.009870118922532351,0.021011992963032366,2018-02-20 14:44:50,531271.0,similar to bug   ,531266.0
18515,531336.0,JDT,UI,CLOSED,DUPLICATE,Remove deprecated API usage from AbstractInformationControl,0.006910212997580941,0.008860578589673668,0.012622066310700349,2019-05-06 13:07:11,531336.0,abstractinformationcontrol uses deprecated api  e g   icommandmanager  we should update it ,187028.0
18573,531448.0,Equinox,p2,CLOSED,DUPLICATE,Compilation warnings in I20180220-2000 in p2,0.010942082621581415,0.015178205327207844,0.02409758875357661,2018-03-08 01:48:56,531448.0,compilation warnings in latest build          compilelogs plugins org eclipse equinox   publisher            dot html other warnings,423715.0
18574,531449.0,JDT,APT,CLOSED,DUPLICATE,Compilation warnings in I20180220-2000 jdt.apt.ui,0.012745431638987764,0.017099469425618095,0.026634435755108564,2018-02-21 05:51:31,531449.0,compilation warnings in latest build          compilelogs plugins org eclipse jdt apt            dot html other warnings,531072.0
18727,531712.0,JDT,Core,CLOSED,DUPLICATE,"[12] Add module support for @see, @link and @linkplain javadoc tags.",0.0,0.0,0.0,2020-08-04 02:40:51,531712.0,   ,531996.0
18804,531835.0,Platform,Releng,CLOSED,DUPLICATE,Update prereqs for Photon Milestones for M6: Orbit URL,0.010198603294886262,0.012064633534696124,0.02382895395116522,2018-03-20 17:00:30,531835.0,opening for photon    photon   scheduled for march    do we have new bundle we can use for   ,532094.0
18821,531875.0,Platform,SWT,CLOSED,DUPLICATE,[Gtk] Snippet38 Table column.pack trims text. Padding probably not considered.,0.01231200728168566,0.014631674044334629,0.0258853998894097,2018-07-03 16:31:59,531875.0,on     and on          wayland   tablecolumn pack cuts off the last letter of a string     i think it probably doesn t take cell padding into account properly   see snippet     not tested on windows and cocoa ,127132.0
18856,531927.0,JDT,UI,CLOSED,DUPLICATE,"Creating New Java Project by selecting ""Use default JRE"" option, creates java project without project specific compiler preferences",0.013819788873399408,0.015713277910599278,0.03196747838470438,2020-07-26 07:37:47,531927.0,creating new java project by selecting  use default jre  option  creates java project without project specific compiler preferences and uses  workspace preferences instead   as nothing is specified during creation of project regarding compiler preferences  project created should have project specific compiler preferences here too ,546230.0
18871,531946.0,JDT,UI,CLOSED,DUPLICATE,[push down] Push Down Field yields a transformation issue.,0.014618935340619175,0.01723906352298785,0.027550151404578616,2019-01-22 05:55:30,531946.0,applying push down field refactoring to move b field to class c  the transformation yields an issue  eclipse should update all calls to the refactored field  the method c m  was not updated after applying the refactoring  the return statement should be  return field  and not  return super field        before refactoring   public interface a     public int field         public class b implements a     protected int field         public class c extends b     public long m       return super field             resulting program   public interface a     public int field         public class b implements a     public class c extends b     protected int field        public long m       return super field       ,313043.0
18877,531954.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Provide a way to restart Releng JIPP,0.015370154242803896,0.017955288198267236,0.029737745958127237,2018-03-05 03:31:37,531954.0,releng jipp is not listed neighter in my nor in sravan s list of hudsons  can we get it added so we can restart it when needed ,521906.0
19023,532245.0,JDT,UI,CLOSED,DUPLICATE,Can no longer delete default package in photon,0.012230197025538054,0.013939399074382314,0.028900696052148598,2018-03-10 00:49:59,532245.0,created attachment   screenshot from photon  i can no longer delete default package in photon  this was possible before,527320.0
19198,532542.0,Community,GitHub,CLOSED,DUPLICATE,IP checks on PRs not running,0.012593332998900201,0.014734616930876175,0.02736571168689431,2018-03-16 15:06:14,532542.0,hello   i ve noticed that automatic eclipse ip checks on some recent prs have not been run   examples         c pull    one on   feb did have the ip check     ,531615.0
19294,532707.0,Platform,UI,CLOSED,DUPLICATE,[Dark Theme] Windows - Tab close button in dark theme looks ugly,0.00794249103988987,0.00996881505357529,0.02031264937562361,2018-09-11 16:30:13,532707.0,created attachment   tab close button  attaching the image,538710.0
19313,532739.0,JDT,UI,CLOSED,DUPLICATE,Compilation error in I20180321-2000,0.00721430690638855,0.009081889762042883,0.019114869359160094,2018-03-22 01:49:31,532739.0,there is a compilation failure in            buildfailed run maven build,532703.0
19387,532850.0,JDT,Core,CLOSED,DUPLICATE,Code compiles with javac but not ecj,0.011553531634504581,0.014141459234264216,0.02291782725000704,2018-03-23 20:10:38,532850.0,this code compiles with javac       but eclipse jdt              package aaa   public class testjavac    final object o     final runnable r   new runnable         runnable rr             system err println      javac succeeds      system err println      javac fails as well           runnable     new runnable            override    public void run        system err println       system err println                   override   public void run       system err println      system err println              public testjavac      r run     this o   new object         public static void main      new testjavac                    what s funny is that javac only succeeds when using the full path but fails like ejc with just o  ,507629.0
19445,532953.0,JDT,Text,CLOSED,DUPLICATE,[1.8][assist] Lambda expression auto completion,0.013390072808175784,0.015810028380218107,0.026083780631281098,2018-03-27 10:31:00,532953.0,there should be a code assist completion option for functional interfaces                                                         biconsumer string  integer  c                                                                                                               consumestuff                                                       at the position of the text cursor there should be some possibility to auto complete the functional interface method signature for lambda expression  of course this makes more sense for custom interfaces with more and actually named arguments   the options should be      complete with argument name only       complete without argument types     complete with argument types     complete without argument types  but   braces     complete with argument types and   braces  for     option     would lead to                                                     consumer string  c   t                                                           option   would lead to                                                     biconsumer string  integer  c                                                               option     would lead to                                                     consumer string  c                                                               option   with configured next line braces would lead to                                                     biconsumer string  integer  c                                                               option   with configured next line braces would lead to                                                     biconsumer string  integer  c                                                                       option   with configured same line braces would lead to                                                     biconsumer string  integer  c                                                                       option   with configured next line braces would lead to                                                     biconsumer string  integer  c                                                                       option   with configured same line braces would lead to                                                     biconsumer string  integer  c                                                                     ,443091.0
19449,532960.0,JDT,Core,CLOSED,DUPLICATE,[mark occurrence] Mark occurrences around 'var' is not intuitive,0.011497430246585843,0.013115037069435741,0.0187324649248092,2018-03-28 02:17:26,532960.0,        mark occurrences around  var  is not intuitive   example   package p   public class t     void foo      var s   xxx        string     yyy        string     yyy         selecting  var  marks  var  as read occurrence  i would expect it marks the other string type occurrences   selecting  s  marks  var  as read occurrence  i would not expect that  i would expect same behavior as when selecting     or     ,532535.0
